KEY;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;X
TBZ;Trebizond;Trébizonde;Trabzon;Trebizondy;Trebizond;Trebisonda;Trebizond;Trebizond;Trebizond;Trebizond;Trebizond;Òğàïåçóíä;Trebizond;x
TBZ_ADJ;Trebizondian;Trébizondais;Trabzon-;Trebizondian;Trebizondian;di Trebisonda;Trebizondian;Trebizondian;Trebizondian;Trebizondian;Trebizondian;Òğåáèçîíäèàí;Trebizondian;x
TCA;Transcaucasia;Transcaucasie;Transkaukasien;Zakaukaziu;Transcaucasia;Transcaucasia;Transzkaukáziába;Zakavkazství;Transzkaukáziába;Transcaucasia;Transcaucasia;Çàêàâêàçüş;Transkaukasia;x
TCA_ADJ;Transcaucasian;Transcaucasien;Transkaukasisch;Zakaukaska;Transcaucasio;Transcaucasica;transzkaukáziai;Zakaukazská;transzkaukáziai;Transkaukasische;Transcaucasiano;Çàêàâêàçñê.;Transkaukasian;x
TER;Trier;Trèves;Trier;Trier;Trier;Treviri;Trier;Trier;Trier;Trier;Trier;Èñïûòàòåëüíûé Ïğèáîğ;kokeilija;x
TER_ADJ;Trierian;Trévois;Trier;Trierian;Trierian;di Treviri;Trierian;Trierian;Trierian;Trierian;Trierian;Òğèåğèàí;Trierian;x
TEU;The Teutonic Order;L'Ordre Teutonique;Der Deutsche Orden;Krzy¿acy;La Orden Teutónica;L'Ordine Teutonico;A Német Lovagrend;germánská objednávka;A Német Lovagrend;de Duitse Orde;A Ordem Teutônica;Òåâòîíñêèé Îğäåí;Saksalaisen ritarikunnan;x
TEU_ADJ;Teutonic;Teutonique;Deutsch;teutoñski;teutónico;Teutonica;teuton;teutonskı;teuton;Germaans;Teutônico;Òåâòîíñê.;saksalainen;x
TEU_democracy;Teutonia;Teutonie;Teutonenland;Teutonia;Teutonia;Teutonia;Teutonia;Teutonia;Teutonia;Teutonia;Teutônia;Òåóòîíèà;Teutonia;x
TEU_proletarian_dictatorship;The Teutonic Proletariate;Le Prolétariat Teutonique;Das Deutsche Proletariat;Krzy¿acy Proletariate;El Proletariado Teutónico;Il Proletariato Teutonico;A teuton proletariátus;germánskı Proletariate;A teuton proletariátus;de Duitse proletariaat;O Proletariado Teutônico;Òåâòîíñêèé Ïğîëåòàğèàò;Saksalaisen Proletariate;x
TGA;Tonga;Tonga;Tonga;Tonga;Tonga;Tonga;Tonga;Tonga;Tonga;Tonga;Tonga;Òîíãà;Tonga;x
TGA_ADJ;Tongan;Tongien;Tongaisch;Tongan;Tongano;Tongana;tongai;Tongan;tongai;Tongaanse;Tonganês;Òîíãè;Tongan;x
THU;Thuringia;Thuringe;Thüringen;Turyngia;Turingia;Turingia;Türingia;Durynsko;Türingia;Thüringen;Turíngia;Òşğèíãèÿ;Thüringen;x
THU_ADJ;Thuringian;Thuringeois;Thüringisch;Turyñski;Turingia;Turingia;Türingiai;Durynskı;Türingiai;Thüringer;Turíngia;Òşğèíãèè;Thüringenin;x
TIG;Tigray;Tigré;Tigray;Tigray;Tigray;Tigrè;Tigray;Tigray;Tigray;Tigray;Tigray;Òèãğå;Tigray;x
TIG_ADJ;Tigray;du Tigré;Tigray-;Tigray;Tigray;del Tigrè;Tigray;Tigray;Tigray;Tigray;Tigray;Òèãğå;Tigray;x
TIM;Timurid;Timourides;Timuridenreich;Timurid;Timurid;Timuridi;Timurid;Timurid;Timurid;Timurid;Timurid;Òèìóğèäîâ;Timurid;x
TIM_ADJ;Timurid;Timouride;Timuriden-;Timurid;Timurid;Timuride;Timurid;Timurid;Timurid;Timurid;Timurid;Òèìóğèäîâ;Timurid;x
TIR;Tirol;Tyrol;Tirol;Tyrol;Tirol;Tirolo;Tirol;Tirol;Tirol;Tirol;Tirol;Òèğîëü;Tirol;x
TIR_ADJ;Tyrolean;Tyrolien;Tirolisch;tyrolska;Tirolesa;Tirolese;tiroli;tyrolské;tiroli;Tiroler;Tirolesa;Òèğîëüñê.;Tirolin;x
TKD;Takeda;Takeda;Takeda;Takeda;Takeda;Takeda;Takeda;Takeda;Takeda;Takeda;Takeda;Òàêåäà;Takeda;x
TKD_ADJ;Takeda;de Takeda;Takeda-;Takeda;Takeda;di Takeda;Takeda;Takeda;Takeda;Takeda;Takeda;Òàêåäà;Takeda;x
TKG;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Òîêóãàâà;Tokugawa;x
TKG_ADJ;Tokugawa;de Tokugawa;Tokugawa-;Tokugawa;Tokugawa;di Tokugawa;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Tokugawa;Òîêóãàâà;Tokugawa;x
TKM;Turkmenistan;Turkménistan;Turkmenistan;Turkmenia;Turkmenistán;Turkmenistan;Türkmenisztán;Turkmenistán;Türkmenisztán;Turkmenistan;Turcomenistão;Òóğêìåíèñòàí;Turkmenistan;x
TKM_ADJ;Turkmen;Turkmène;Turkmenisch;Turkmenowie;Turcomano;Turcomanna;Türkmén;Turkmenisté;Türkmén;Turkmeens;Turcomano;òóğêìåíñê.;Turkmenistanin;x
TKS;Turkestan;Turkestan;Turkestan;Turkiestan;Turquestán;Turkestan;Turkesztán;Turkestán;Turkesztán;Turkestan;Turkestan;Òóğêåñòàí;Turkestan;x
TKS_ADJ;Turkestani;Turkestannais;Turkestanisch;Turkiestañski;Turquestáno;Turchestana;Turkesztáni;Turkestáni;Turkesztáni;Turkestaans;Turkestani;Òóğêåñòàíñê.;Turkestani;x
TMR;Timor;Timor;Timor;Timor;Timor;Timor;Timor;Timor;Timor;Timor;Timor;Òèìîğ;timor;x
TMR_ADJ;Timorese;Timorais;Timoresisch;Timorese;Timorenses;Timorese;timori;Timorese;timori;Timorese;Timorense;òèìîğöû;Timorin;x
TNT;Tannu Tuva;Tannou-Touva;Tannu Tuwa;Tannu Tuva;Tannu Tuva;Tannu Tuva;Tannu Tuva;Tannu Tuva;Tannu Tuva;Tannu Tuva;Tannu Tuva;Òàííó Òóâà;Tannu Tuva;x
TNT_ADJ;Tuvan;Touvain;Tuwinisch;Tuvan;Tuvan;Tuvana;Tuvan;Tuvan;Tuvan;Tuvan;Tuvano;òóâèíñê.;Tuvan;x
TNZ;Tanganyika;Tanganyika;Tanganjika;Tanganyika;Tanganyika;Tanganica;Tanganyika;Tanganyika;Tanganyika;Tanganyika;Tanganyika;Òàíãàíüèêà;Tanganjika;x
TNZ_ADJ;Tanzanian;Tanzanien;Tansanisch;Tanzanian;Tanzano;Tanzana;tanzániai;Tanzanskı;tanzániai;Tanzaniaans;Tanzanian;Òàíçàíèéñê.;tansanialainen;x
TOG;Togo;Togo;Togo;Togo;Togo;Togo;Togo;Togo;Togo;Togo;Togo;Òîãî;Togo;x
TOG_ADJ;Togo;Togolais;Togolesisch;Togo;Togolés;Togolese;togói;Togolese;togói;Togolese;Togolês;Òîãñê.;Togon;x
TOK;Tonkin;Tonkin;Tonkin;Tonkin;Tonkin;Tonchino;Tonkin;Tonkin;Tonkin;Tonkin;Tonkin;Êğåïêèé Áàìáóê;Tonkin;x
TOK_ADJ;Tonkin;Tonkinois;Tonkin-;Tonkin;Tonkin;Tonchinese;Tonkin;Tonkin;Tonkin;Tonkin;Tonkin;Êğåïêèé Áàìáóê;Tonkin;x
TOO;Futa Toro;Fouta-Toro;Fouta Toro;Futa Toro;Futa Toro;Futa Toro;Futa Toro;Futa Toro;Futa Toro;Futa Toro;Futa Toro;Ôóòà Òîğî;Futa Toro;x
TOO_ADJ;Tooro;Toro;Toro-;Tooro;Tooro;di Tooro;Tooro;Tooro;Tooro;Tooro;Tooro;Òîîğî;Tooro;x
TOS;Tosa;Tosa;Tosa;Tosa;Tosa;Tosa;Tosa;Tosa;Tosa;Tosa;Tosa;Òîñà;Tosa;x
TOS_ADJ;Tosan;de Tosa;Tosa-;Tosan;Tosan;di Tosa;Tosan;Tosane;Tosan;Tosan;Tosan;Òîñê.;Tosan;x
TRL;Trapalandia;Trapalandien;Trapaland;Trapalandia;Trapalandia;Trapalandia;Trapalandia;Trapalandia;Trapalandia;Trapalandia;Trapalandia;Òğàïàëàíäèà;Trapalandia;x
TRL_ADJ;Trapalandian;Trapalandien;Trapalandisch;Trapalandian;Trapalandian;Trapalandina;Trapalandian;Trapalandian;Trapalandian;Trapalandian;Trapalandian;Òğàïàëàíäèàí;Trapalandian;x
TRL_communist;Equus Party;Parti de l'Équus;Equus-Partei;Equus Party;Partido equus;Partito Equus;Equus fél;Equus Party;Equus fél;Equus Party;Partido Equus;Åêâóóñ Ïàğòû;Equus Party;x
TRL_fascist;Gliterhoof's Army;Armée de Glitterhoof;Glitterhoof-Armee;Armia Gliterhoof za;Ejército de Gliterhoof;Esercito di Glitterhoof;Gliterhoof hadsereg;Gliterhoof armáda;Gliterhoof hadsereg;Gliterhoof's Army;Exército de Gliterhoof;Àğìèÿ Ãëèöåğîôà;Gliterhoof armeija;x
TRL_reactionary;Caligula's Supporters;Supporteurs de Caligula;Caligula-Unterstützer;Zwolennicy Kaliguli;Fanáticos de Caligula;Sostenitori di Caligola;Caligula Támogatók;Caligula Podporovatelé;Caligula Támogatók;Supporters Caligula's;Apoiantes de Caligula;Ñòîğîííèêè Êàëèãóëû;Caligula kannattajat;x
TRS;Tarasco;Tarasque;Taraskus;Tarasco;Tarasco;Tarasco;Tarasco;Tarasco;Tarasco;Tarasco;Tarasco;Òàğàñêî;Tarasco;x
TRS_ADJ;Tarascan;Tarasquien;Taraskanisch;Tarascan;Tarasco;Tarasca;Tarascan;Tarascan;Tarascan;Taraskische;Tarasco;òàğàñêîâ;Tarascan;x
TRZ;Mauritania;Mauritanie;Mauretanien;Mauretania;Mauritania;Mauritania;Mauritánia;Mauritánie;Mauritánia;Mauritanië;Mauritânia;Ìàâğèòàíèÿ;Mauritania;x
TRZ_absolute_monarchy;Trarza;Trarza;Trarza;Trarza;Trarza;Trarza;Trarza;Trarza;Trarza;Trarza;Trarza;Òğàğçà;Trarza;x
TRZ_absolute_monarchy_ADJ;Trarzan;Trarzan;Trarza-;Trarzan;Trarzan;di Trarza;Trarzan;Trarzan;Trarzan;Trarzan;Trarzan;Òğàğçñê.;Trarzan;x
TRZ_ADJ;Mauritanian;Mauritanien;Mauretanisch;Mauretañski;mauritano;Mauritana;mauritániai;Mauritánie;mauritániai;Mauritaanse;Mauritano;ìàâğèòàíåö;Mauritanian;x
TST;South Tirol;Tyrol du Sud;Südtirol;Po³udniowy Tyrol;Tirol del Sur;Alto Adige;Dél-Tirol;Jiní Tyrolsko;Dél-Tirol;Zuid-Tirol;Tirol do Sul;Şæíûé Òèğîëü;Etelä-Tiroli;x
TST_ADJ;South Tyrolean;Sud-Tyrolien;Südtirolisch;Po³udniowy Tyrol;Tirol del sur;Altoatesina;Dél-Tirol;Jiní Tyrolsko;Dél-Tirol;Zuid-Tiroler;Tirol do Sul;Şæíîòèğîëüñê.;Etelä-Tiroli;x
TSW;Botswana;Botswana;Botswana;Botswana;Botswana;Beciuania;Botswana;Botswana;Botswana;Botswana;Botswana;Áîòñâàíà;Botswana;x
TSW_ADJ;Batswana;Botswanais;Botswanisch;Batswana;Batswana;Beciuana;Batswana;Batswana;Batswana;Batswana;Batswana;Áàòñâàíà;Batswana;x
TTB;Trinidad;La Trinité;Trinidad;Trinidad;Trinidad;Trinidad;Trinidad;Trinidad;Trinidad;Trinidad;Trinidad;Òğèíèäàä;Trinidad;x
TTB_ADJ;Trinidadian;Trinidadien;Trinidadisch;Trynidadyjski;Trinitario;di Trinidad;trinidadi;Trinidadskı;trinidadi;Trinidad;Trinitário;òğèíèäàäñê.;Trinidadian;x
TTE;Ternate;Ternates;Ternate;Ternate;Ternate;Ternate;Ternate;Ternate;Ternate;Ternate;Ternate;Òåğíàòå;Ternate;x
TTE_ADJ;Ternate;Ternate;Ternate-;Ternate;Ternate;di Ternate;Ternate;Ternate;Ternate;Ternate;Ternate;Òåğíàòå;Ternate;x
TUL;Toulouse;Toulouse;Tholosen;Tuluza;Toulouse;Tolosa;Toulouse;Toulouse;Toulouse;Toulouse;Toulouse;Òîóëîóñå;Toulouse;x
TVE;Tver;Tver;Twer;Twer;Tver;Tver';Tver;Tver;Tver;Tver;Tver;Òâåğü;Tver;x
TVE_ADJ;Tverian;de Tver;Twer-;Tverian;Tverian;di Tver';Tverian;Tverian;Tverian;Tverian;Tverian;Òâåğèàí;Tverian;x
TYR;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Òàéğîí;Tyrone;x
TYR_ADJ;Tyrone;de Tyrone;Tyrone-;Tyrone;Tyrone;di Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Òàéğîí;Tyrone;x
UBH;Buha;Bouha;Buha;Buha;Buha;Buha;Buha;Buha;Buha;Buha;Buha;Áóõà;Buha;x
UBH_ADJ;Buhan;du Bouha;Buha-;Buhan;Buhan;di Buha;Buhan;Buhan;Buhan;Buhan;Buhan;Áóõàí;Buhan;x
UCV;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Íóëü;Null;x
UCV_ADJ;Barbarian;Barbare;Barbarisch;Barbarzyñca;Bárbaro;Barbara;Barbár;Barbar;Barbár;Barbaar;bárbaro;âàğâàğ;Barbaari;x
UES;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Óıñóãè;Uesugi;x
UES_ADJ;Uesugi;d'Uesugi;Uesugi-;Uesugi;Uesugi;di Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Óıñóãè;Uesugi;x
UGR;Yugra;Ougra;Jugra;Yugra;Yugra;Jugra;Yugra;Jugra;Yugra;Yugra;Yugra;Şãğà;Yugra;x
UGR_ADJ;Ugrian;Ougrien;Ugrisch;Ugrian;Ugriano;Ugra;ugor;Ugrijskı;ugor;Oegrische;Ugrian;óãîğñê.;ugrilaisten;x
UIL;Illinois;Illinois;Illinois;Illinois;Illinois;Illinois;Illinois;Illinois;Illinois;Illinois;Illinois;Èëëèíîéñ;Illinois;x
UIL_ADJ;Illinoisian;Illinois;Illinoisianisch;Illinoisian;Illinoisiano;dell'Illinois;Illinoisian;Illinois;Illinoisian;Illinoisian;Illinoisian;èëëèíîéñê.;Illinoisian;x
ULM;Ulm;Ulm;Ulm;Ulm;Ulm;Ulma;Ulm;Ulm;Ulm;Ulm;Ulm;Óëüì;Ulm;x
ULM_ADJ;Ulmian;Ulmois;Ulm;Ulmian;Ulmian;di Ulma;Ulmian;Ulmian;Ulmian;Ulmian;Ulmian;Óëìèàí;Ulmian;x
ULS;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ïàëüòî Ñâîáîäíîãî Ïîêğîÿ;Ulster;x
ULS_ADJ;Ulstrian;d'Ulster;Ulstrisch;Ulstrian;Ulstrian;Ulstriana;Ulstrian;Ulstrian;Ulstrian;Ulstrian;Ulstrian;Óëñòğèàí;Ulstrian;x
UNB;Nebraska;Nebraska;Nebraska;Nebraska;Nebraska;Nebraska;Nebraska;Nebraska;Nebraska;Nebraska;Nebraska;Íåáğàñêà;Nebraska;x
UNB_ADJ;Nebraskan;Nébraskain;Nebraska-;Nebraskan;Nebraska;del Nebraska;Nebraskan;Nebraskan;Nebraskan;Nebraska;Nebraska;íåáğàñê.;Nebraskasta;x
UND;the Undead Horde;La Horde des Morts-Vivants;Die Horde der Untoten;Horda Nieumar³ych;la Horda de los no-muertos;L'Orda dei Non Morti;az élohalottak horda;Horda nemrtvıch;az élohalottak horda;de Horde van de Ondoden;a Horda dos mortos-vivos;Íåæèòü-Îğäà;Horde of the Undead;x
UND_ADJ;Undead;Mort-Vivant;Untot;Undead;Muerto viviente;Non-Morta;Undead;Undead;Undead;undead;mortos-vivos;Íåæèòü;Undead;x
UND_anarcho_liberal;Mammon's Faction;Faction de Mammon;Fraktion von Mammon;Mammon Faction;Facción de Mammon;Fazione di Mammona;Mammon Faction;Mamonova frakce;Mammon Faction;Mammon Faction;Faculdade de Mammon;Ôğàêöèÿ Ìàììîíà;Mammon Faction;x
UND_communist;Belphegor's Faction;Faction de Belphégor;Fraktion von Belphegor;Frakcja Belphegora;Facción de Belphegor;Fazione di Belfagor;Belphegor frakciója;Belphegorova frakce;Belphegor frakciója;Belphegor's Faction;Faction de Belphegor;Ôğàêöèÿ Áåëôåãîğà;Belphegorin fraktio;x
UND_conservative;Abbadon's Faction;Faction d'Abaddon;Fraktion von Abaddon;Frakcja Abbadona;La facción de Abbadon;Fazione di Abaddon;Abbadon frakciója;Abbadonova frakce;Abbadon frakciója;Abbadon's Faction;Faculdade de Abbadon;Ôğàêöèÿ Àááàäîíà;Abbadonin fraktio;x
UND_fascist;Satan's Faction;Faction de Satan;Fraktion von Satan;Frakcja Szatana;Facción de Satanás;Fazione di Satana;Sátán frakciója;Fráze Satana;Sátán frakciója;Faction of Satan;Fação de Satanás;Ôğàêöèÿ Ñàòàíû;Saatanan fraktio;x
UND_liberal;Beelzebub's Faction;Faction de Belzébuth;Fraktion von Beelzebub;Frakcja Beelzebuba;Facción de Beelzebub;Fazione di Belzebù;Beelzebub frakciója;Fráze Beelzebuba;Beelzebub frakciója;Faction of Beëlzebub;Faction of Beelzebub;Ôğàêöèÿ Âåëüçåâóëà;Beelzebubin fraktio;x
UND_reactionary;Lucifer's Faction;Faction de Lucifer;Fraktion von Luzifer;Frakcja Lucyfera;Facción de Lucifer;Fazione di Lucifero;Lucifer frakciója;Frakce Lucifera;Lucifer frakciója;Faction of Lucifer;Faction of Lucifer;Ôğàêöèÿ Ëşöèôåğà;Luciferin fraktio;x
UND_socialist;Asmodeus' Faction;Faction d'Asmodée;Fraktion von Asmodeus;Frakcja Asmodeusa;Facción de Asmodeus;Fazione di Asmodeo;Asmodeus frakciója;Frakce Asmodeus;Asmodeus frakciója;Faction van Asmodeus;Faction of Asmodeus;Ôğàêöèÿ Àñìîäåóñà;Asmodeuksen fraktio;x
UNM;New Mexico;Nouveau-Mexique;Neu-Mexiko;Nowy Meksyk;Nuevo Mexico;Nuovo Messico;Új-Mexikó;Nové Mexiko;Új-Mexikó;New Mexico;Novo México;Íîâûé-Ìåêñèêî;Uusi Meksiko;x
UNM_ADJ;New Mexican;Nouveau-Mexicain;Neu-Mexikanisch;Nowy meksykañski;Nuevo mexicano;Neomessicana;Új mexikói;Nové mexické;Új mexikói;Nieuwe Mexicaan;Novo mexicano;Íîâûé ìåêñèêàíñê.;Uusi Meksikon;x
UNY;New York;Nouvelle-York;Neu-York;Nowy Jork;Nueva York;Nuova York;New York;New York;New York;New York;Nova york;Íüş-Éîğê;New York;x
UNY_ADJ;New Yorker;Nouvelle-Yorkais;Neu-Yorkisch;Nowojorczyk;Neoyorquino;Newyorkese;New Yorker;Newyorèan;New Yorker;New Yorker;Nova iorquino;Æèòåëü Íüş-Éîğêà;New Yorkilainen;x
UOR;Oregon;Orégon;Oregon;Oregon;Oregón;Oregon;Oregon;Oregon;Oregon;Oregon;Oregon;Îğåãîí;Oregon;x
UOR_ADJ;Oregonian;Orégonais;Oregon-;Oregonian;Oregoniano;Oregonese;Oregonian;Oregonian;Oregonian;Oregonian;Oregonian;Îğåãîíñê.;Oregonian;x
URA;Uralia;Ouralie;Uralien;Uralia;Uralia;Uralia;Uralia;Uralie;Uralia;Uralia;Uralia;Óğàëèè;Uralia;x
URA_ADJ;Ural;Oural;Uralisch;Ural;Ural;Uralica;Urál;Ural;Urál;Ural;Ural;Óğàë;Ural;x
URB;Urbino;Urbin;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;Óğáèíî;Urbino;x
URB_ADJ;Urbinian;Urbinate;Urbinisch;Urbinian;Urbano;Urbinate;Urbinian;Urbinian;Urbinian;Urbinian;Urbano;Óğáèíèàí;Urbinian;x
UTR;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Óòğåõò;Utrecht;x
UTR_ADJ;Utrechtian;Utrechtois;Utrechtisch;Utrechtian;Utrechtian;di Utrecht;Utrechtian;Utrechtian;Utrechtian;Utrechtse;Utrechtian;Óòğå÷òèàí;Utrechtian;x
UYG;Uyghurstan;Ouïghourstan;Uiguristan;Uyghurstan;Uyghurstan;Uiguristan;Uyghurstan;Uyghurstan;Uyghurstan;Uyghurstan;Uigurana;Óéãóğèñòàí;Uyghurstan;x
UYG_ADJ;Uyghur;Ouïghour;Uigurisch;Uyghur;Uyghur;Uigura;ujgur;Ujghur;ujgur;Uyghur;Uigur;Óéãóğñê.;uiguuri;x
UZB;Uzbekistan;Ouzbékistan;Usbekistan;Uzbekistan;Uzbekistán;Usbechistan;Üzbegisztán;Uzbekistán;Üzbegisztán;Oezbekistan;Uzbequistão;Óçáåêèñòàí;Uzbekistan;x
UZB_ADJ;Uzbek;Ouzbek;Usbekisch;uzbecki;Uzbekistán;Usbeca;üzbég;Uzbekistán;üzbég;Oezbeeks;Uzbeque;óçáåê;uzbekki;x
VAT_bourgeois_dictatorship;The Commonwealth of Rome;La Communauté de Rome;Das Gemeintum von Rom;Commonwealth of Rome;La Mancomunidad de Roma;Il Commonwealth di Roma;A Római Nemzetközösség;Øímské Spoleèenství;A Római Nemzetközösség;Het Gemenebest van Rome;A Comunidade de Roma;Ñîäğóæåñòâî Ğèìà;Rooman yhteisö;x
VAT_bourgeois_dictatorship_ADJ;Roman;Romain;Römisch;Rzymski;Romano;Romana;Római;Øímskı;Római;Romeins;Romano;Ğèìñê.;Roomalainen;x
VAT_fascist_dictatorship;The Kingdom of God;Le Royaume de Dieu;Das Königreich Gottes;Królestwo Bo¿e;El Reino de Dios;Il Regno di Dio;Isten Országa;Boí království;Isten Országa;Het koninkrijk van God;O Reino de Deus;Öàğñòâî Áîæüå;Jumalan valtakunta;x
VAT_fascist_dictatorship_ADJ;Divine;Divin;Göttlich;Boski;Divino;Divina;Isteni;Boskı;Isteni;Goddelijk;Divino;Áîæåñòâåíí.;Jumalallinen;x
VAT_proletariat_dictatorship;The People's Republic of Rome;La République Populaire de Rome;Die Volksrepublik Rom;Ludowa Republika Rzymu;La República Popular de Roma;La Repubblica Popolare di Roma;A Római Népköztársaság;Øímská Lidová Republika;A Római Népköztársaság;De Volksrepubliek Rome;A República Popular de Roma;Ğèìñêàÿ Íàğîäíàÿ Ğåñïóáëèêà;Rooman kansantasavalta;x
VAT_proletariat_dictatorship_ADJ;Roman;Romain;Römisch;Rzymski;Romano;Romana;Római;Øímskı;Római;Romeins;Romano;Ğèìñê.;Roomalainen;x
VGO;Visigothia;Visigothie;Westgoten;Visigothia;Visigothia;Visigozia;Visigothia;Visigothia;Visigothia;Visigothia;Visigothia;Âåñòãîôèÿ;Visigothia;x
VGO_ADJ;Visigothic;Visigothique;Westgotisch;Visigothic;Visigodo;Visigota;vizigót;Visigothic;vizigót;Visigothic;Visigodo;Âåñòãîòñê.;Visigothic;x
VIJ;Vijayanagar;Vijayanâgara;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Âèäæàÿíàãàğ;Vijayanagar;x
VIJ_ADJ;Vijayanagara;de Vijayanâgara;Vijayanagar-;Vijayanagara;Vijayanagara;del Vijayanagar;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;Âèäæàÿíàãàğà;Vijayanagaran;x
VND;Venad;Vénad;Wenad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Âåíàä;Venad;x
VND_ADJ;Venad;Vénadois;Wenad-;Venad;Venad;del Venad;Venad;Venad;Venad;Venad;Venad;Âåíàä;Venad;x
VTU;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Âàíóàòó;Vanuatu;x
VTU_ADJ;Vanuatu;Vanuatuais;Vanuatuisch;Vanuatu;Vanuatu;di Vanuatu;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Vanuatu;Âàíóàòó;Vanuatu;x
WBG;Würzburg;Wurtzbourg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Âşğöáóğã;Würzburg;x
WBG_ADJ;Wurzburgian;Wurtzbourgeois;Würzburgisch;Wurzburgian;Wurzburgian;di Würzburg;Wurzburgian;Wurzburgian;Wurzburgian;Wurzburgian;Wurzburgian;Âóğçáóğãèàí;Wurzburgian;x
WCR;Cree;Cris;Cree;Cree;Cree;Cree;Cree;Cree;Cree;Cree;Cree;Öğåå;Cree;x
WCR_ADJ;Cree;Cri;Cree-;Cree;Cree;dei Cree;Cree;Cree;Cree;Cree;Cree;Öğåå;Cree;x
WEN;Wenedia;Vénédie;Wenedien;Wenedia;Venédia;Venedia;Wenedia;Wenedie;Wenedia;Wenedië;Wenedia;Âåíåäèÿ;Venedia;x
WEN_ADJ;Venedic;Vénédais;Wenedisch;Wenedyk;Venédico;Venedica;Wenedyk;Wenedyk;Wenedyk;Wenedisch;Venédico;Âåíåäèêñê.;Venedialainen;x
WES;Westphalia;Westphalie;Westfalen;Westfalia;Westfalia;Vestfalia;Vesztfália;Vestfálsko;Vesztfália;Westfalen;Vestfália;Âåñòôàëèÿ;Westfalen;x
WES_ADJ;Westphalian;Westphalien;Westfalisch;Westfalii;Westfalia;di Vestfalia;vesztfáliai;vestfálskı;vesztfáliai;Westfaalse;Westfália;Âåñòôàëüñê.;Westfalenin;x
WHA;Wales;Galles;Wales;Walia;Gales;Galles;Wales;Wales;Wales;Wales;País de Gales;Óıëüñ;Wales;x
WHA_ADJ;Welsh;Gallois;Walisisch;walijski;galés;Gallese;walesi;velština;walesi;Wels;galês;Âàëëèéñê.;Walesin;x
WLY;Welayta;Welaytas;Wolaytta;Welayta;Welayta;Welayta;Welayta;Welayta;Welayta;Welayta;Welayta;Âåëàûòà;Welayta;x
WLY_ADJ;Welaytan;Welayta;Wolaytta-;Welaytan;Welaytan;di Welayta;Welaytan;Welaytan;Welaytan;Welaytan;Welaytan;Âåëàûòàí;Welaytan;x
WOL;Jolof;Djolof;Jolof;Jolof;Jólof;Jolof;Jolof;Jolof;Jolof;Jolof;Uolofe;Äæîëîô;Jolof;x
WOL_ADJ;Jolof;de Djolof;Jolof-;Jolof;Jólof;di Jolof;Jolof;Jolof;Jolof;Jolof;Uolofe;Äæîëîô;Jolof;x
WRI;Warri;Ouarri;Warri;Warri;Warri;Warri;Warri;Warri;Warri;Warri;Warri;Âàğğè;Warri;x
WRI_ADJ;Warri;d'Ouarri;Warri-;Warri;Warri;di Warri;Warri;Warri;Warri;Warri;Warri;Âàğñê.;Warri;x
WRL;Warsangali;Warsangali;Warschangali;Warsangali;Warsangali;Warsangali;Warsangali;Warsangali;Warsangali;Warsangali;Warsangali;Âàğñàíãàëè;Warsangali;x
WRL_ADJ;Warsangali;de Warsangali;Warschangali-;Warsangali;Warsangali;di Warsangali;Warsangali;Warsangali;Warsangali;Warsangali;Warsangali;Âàğñàíãàëñê.;Warsangali;x
WRS_presidential_dictatorship;Somaliland;Somaliland;Somaliland;Somaliland;Somaliland;Somaliland;Somaliland;Somaliland;Somaliland;Somaliland;Somaliland;Ñîìàëèëÿíä;Somaliland;x
