KEY;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;X
indian_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
italian_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
nordic_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
slavic_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
spanish_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
arab_2214_desc;Since the conquest of the Isle that lays between Cuba and the Antilles, $COUNTRY$ found out the local populace reserved a cult to Saint Dominick and, for this reason, decided to rename the city accordingly;Depuis la conquête de l’île entre Cuba et les Antilles, $COUNTRY$ a découvert que la population locale réservait un culte à Saint-Domingue et, pour cette raison, avait décidé de renommer la ville en conséquence.;Seit der Eroberung der Insel, die zwischen Kuba und den Antillen liegt, stellte $COUNTRY$ fest, dass die lokale Bevölkerung zu Sankt Dominick einen Kult vorbehalten hatte, und beschloss aus diesem Grund, die Stadt entsprechend umzubenennen;Od czasu podboju Wyspy, która le¿y pomiêdzy Kub¹ a Antylami, $COUNTRY$ odkry³o, ¿e miejscowa ludnoœæ zarezerwowa³a kult Œwiêtemu Dominikowi i dlatego zdecydowa³a zmieniæ nazwê miasta;Desde la conquista de la Isla que se encuentra entre Cuba y las Antillas, $COUNTRY$ descubrió que la población local reservaba un culto a San Domenico y, por esta razón, decidió cambiar el nombre de la ciudad como corresponde.;Dopo la conquista dell'Isola che si estende tra Cuba e le Antille, $COUNTRY$ ha scoperto che la popolazione locale ha riservato un culto a San Domenico e, per questo motivo, ha deciso di rinominare la città di conseguenza.;A Kuba és az Antillák között fekvõ Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfelelõen átnevezi a várost;Od dobytí ostrova, kterı leí mezi Kubou a Antily, $COUNTRY$ zjistila, e místní obyvatelstvo si rezervovalo svatı Dominik a proto se rozhodlo mìsto pøejmenovat;A Kuba és az Antillák között fekvo Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfeleloen átnevezi a várost;Sinds de verovering van het eiland dat tussen Cuba en de Antillen ligt, kwam $COUNTRY$ erachter dat de lokale bevolking een sekte reserveerde voor Sint-Dominicus en daarom besloot de stad dienovereenkomstig te hernoemen;Desde a conquista da ilha entre Cuba e as Antilhas, o $COUNTRY$ descobriu que a população local reservava um culto a San Domenico e, por essa razão, decidiu renomear a cidade de acordo.;Ïîñëå çàâîåâàíèÿ îñòğîâà, ëåæàùåãî ìåæäó Êóáîé è Àíòèëüñêèìè îñòğîâàìè, $COUNTRY$ îáíàğóæèë, ÷òî ìåñòíîå íàñåëåíèå îñòàâèëî êóëüò ñâÿòîìó Äîìèíèêó è ïî ıòîé ïğè÷èíå ğåøèëî ñîîòâåòñòâåííî ïåğåèìåíîâàòü ãîğîä.;Kuuban ja Antillien välissä sijaitsevan Isle-valloituksen vallitessa $COUNTRY$ sai selville, että paikallisväestö varasi kultin Saint Dominickille ja päätti tästä syystä nimetä kaupungin uudelleen;x
chinese_2214_desc;Since the conquest of the Isle that lays between Cuba and the Antilles, $COUNTRY$ found out the local populace reserved a cult to Saint Dominick and, for this reason, decided to rename the city accordingly;Depuis la conquête de l’île entre Cuba et les Antilles, $COUNTRY$ a découvert que la population locale réservait un culte à Saint-Domingue et, pour cette raison, avait décidé de renommer la ville en conséquence.;Seit der Eroberung der Insel, die zwischen Kuba und den Antillen liegt, stellte $COUNTRY$ fest, dass die lokale Bevölkerung zu Sankt Dominick einen Kult vorbehalten hatte, und beschloss aus diesem Grund, die Stadt entsprechend umzubenennen;Od czasu podboju Wyspy, która le¿y pomiêdzy Kub¹ a Antylami, $COUNTRY$ odkry³o, ¿e miejscowa ludnoœæ zarezerwowa³a kult Œwiêtemu Dominikowi i dlatego zdecydowa³a zmieniæ nazwê miasta;Desde la conquista de la Isla que se encuentra entre Cuba y las Antillas, $COUNTRY$ descubrió que la población local reservaba un culto a San Domenico y, por esta razón, decidió cambiar el nombre de la ciudad como corresponde.;Dopo la conquista dell'Isola che si estende tra Cuba e le Antille, $COUNTRY$ ha scoperto che la popolazione locale ha riservato un culto a San Domenico e, per questo motivo, ha deciso di rinominare la città di conseguenza.;A Kuba és az Antillák között fekvõ Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfelelõen átnevezi a várost;Od dobytí ostrova, kterı leí mezi Kubou a Antily, $COUNTRY$ zjistila, e místní obyvatelstvo si rezervovalo svatı Dominik a proto se rozhodlo mìsto pøejmenovat;A Kuba és az Antillák között fekvo Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfeleloen átnevezi a várost;Sinds de verovering van het eiland dat tussen Cuba en de Antillen ligt, kwam $COUNTRY$ erachter dat de lokale bevolking een sekte reserveerde voor Sint-Dominicus en daarom besloot de stad dienovereenkomstig te hernoemen;Desde a conquista da ilha entre Cuba e as Antilhas, o $COUNTRY$ descobriu que a população local reservava um culto a San Domenico e, por essa razão, decidiu renomear a cidade de acordo.;Ïîñëå çàâîåâàíèÿ îñòğîâà, ëåæàùåãî ìåæäó Êóáîé è Àíòèëüñêèìè îñòğîâàìè, $COUNTRY$ îáíàğóæèë, ÷òî ìåñòíîå íàñåëåíèå îñòàâèëî êóëüò ñâÿòîìó Äîìèíèêó è ïî ıòîé ïğè÷èíå ğåøèëî ñîîòâåòñòâåííî ïåğåèìåíîâàòü ãîğîä.;Kuuban ja Antillien välissä sijaitsevan Isle-valloituksen vallitessa $COUNTRY$ sai selville, että paikallisväestö varasi kultin Saint Dominickille ja päätti tästä syystä nimetä kaupungin uudelleen;x
dutch_2214_desc;Since the conquest of the Isle that lays between Cuba and the Antilles, $COUNTRY$ found out the local populace reserved a cult to Saint Dominick and, for this reason, decided to rename the city accordingly;Depuis la conquête de l’île entre Cuba et les Antilles, $COUNTRY$ a découvert que la population locale réservait un culte à Saint-Domingue et, pour cette raison, avait décidé de renommer la ville en conséquence.;Seit der Eroberung der Insel, die zwischen Kuba und den Antillen liegt, stellte $COUNTRY$ fest, dass die lokale Bevölkerung zu Sankt Dominick einen Kult vorbehalten hatte, und beschloss aus diesem Grund, die Stadt entsprechend umzubenennen;Od czasu podboju Wyspy, która le¿y pomiêdzy Kub¹ a Antylami, $COUNTRY$ odkry³o, ¿e miejscowa ludnoœæ zarezerwowa³a kult Œwiêtemu Dominikowi i dlatego zdecydowa³a zmieniæ nazwê miasta;Desde la conquista de la Isla que se encuentra entre Cuba y las Antillas, $COUNTRY$ descubrió que la población local reservaba un culto a San Domenico y, por esta razón, decidió cambiar el nombre de la ciudad como corresponde.;Dopo la conquista dell'Isola che si estende tra Cuba e le Antille, $COUNTRY$ ha scoperto che la popolazione locale ha riservato un culto a San Domenico e, per questo motivo, ha deciso di rinominare la città di conseguenza.;A Kuba és az Antillák között fekvõ Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfelelõen átnevezi a várost;Od dobytí ostrova, kterı leí mezi Kubou a Antily, $COUNTRY$ zjistila, e místní obyvatelstvo si rezervovalo svatı Dominik a proto se rozhodlo mìsto pøejmenovat;A Kuba és az Antillák között fekvo Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfeleloen átnevezi a várost;Sinds de verovering van het eiland dat tussen Cuba en de Antillen ligt, kwam $COUNTRY$ erachter dat de lokale bevolking een sekte reserveerde voor Sint-Dominicus en daarom besloot de stad dienovereenkomstig te hernoemen;Desde a conquista da ilha entre Cuba e as Antilhas, o $COUNTRY$ descobriu que a população local reservava um culto a San Domenico e, por essa razão, decidiu renomear a cidade de acordo.;Ïîñëå çàâîåâàíèÿ îñòğîâà, ëåæàùåãî ìåæäó Êóáîé è Àíòèëüñêèìè îñòğîâàìè, $COUNTRY$ îáíàğóæèë, ÷òî ìåñòíîå íàñåëåíèå îñòàâèëî êóëüò ñâÿòîìó Äîìèíèêó è ïî ıòîé ïğè÷èíå ğåøèëî ñîîòâåòñòâåííî ïåğåèìåíîâàòü ãîğîä.;Kuuban ja Antillien välissä sijaitsevan Isle-valloituksen vallitessa $COUNTRY$ sai selville, että paikallisväestö varasi kultin Saint Dominickille ja päätti tästä syystä nimetä kaupungin uudelleen;x
english_2214_desc;Since the conquest of the Isle that lays between Cuba and the Antilles, $COUNTRY$ found out the local populace reserved a cult to Saint Dominick and, for this reason, decided to rename the city accordingly;Depuis la conquête de l’île entre Cuba et les Antilles, $COUNTRY$ a découvert que la population locale réservait un culte à Saint-Domingue et, pour cette raison, avait décidé de renommer la ville en conséquence.;Seit der Eroberung der Insel, die zwischen Kuba und den Antillen liegt, stellte $COUNTRY$ fest, dass die lokale Bevölkerung zu Sankt Dominick einen Kult vorbehalten hatte, und beschloss aus diesem Grund, die Stadt entsprechend umzubenennen;Od czasu podboju Wyspy, która le¿y pomiêdzy Kub¹ a Antylami, $COUNTRY$ odkry³o, ¿e miejscowa ludnoœæ zarezerwowa³a kult Œwiêtemu Dominikowi i dlatego zdecydowa³a zmieniæ nazwê miasta;Desde la conquista de la Isla que se encuentra entre Cuba y las Antillas, $COUNTRY$ descubrió que la población local reservaba un culto a San Domenico y, por esta razón, decidió cambiar el nombre de la ciudad como corresponde.;Dopo la conquista dell'Isola che si estende tra Cuba e le Antille, $COUNTRY$ ha scoperto che la popolazione locale ha riservato un culto a San Domenico e, per questo motivo, ha deciso di rinominare la città di conseguenza.;A Kuba és az Antillák között fekvõ Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfelelõen átnevezi a várost;Od dobytí ostrova, kterı leí mezi Kubou a Antily, $COUNTRY$ zjistila, e místní obyvatelstvo si rezervovalo svatı Dominik a proto se rozhodlo mìsto pøejmenovat;A Kuba és az Antillák között fekvo Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfeleloen átnevezi a várost;Sinds de verovering van het eiland dat tussen Cuba en de Antillen ligt, kwam $COUNTRY$ erachter dat de lokale bevolking een sekte reserveerde voor Sint-Dominicus en daarom besloot de stad dienovereenkomstig te hernoemen;Desde a conquista da ilha entre Cuba e as Antilhas, o $COUNTRY$ descobriu que a população local reservava um culto a San Domenico e, por essa razão, decidiu renomear a cidade de acordo.;Ïîñëå çàâîåâàíèÿ îñòğîâà, ëåæàùåãî ìåæäó Êóáîé è Àíòèëüñêèìè îñòğîâàìè, $COUNTRY$ îáíàğóæèë, ÷òî ìåñòíîå íàñåëåíèå îñòàâèëî êóëüò ñâÿòîìó Äîìèíèêó è ïî ıòîé ïğè÷èíå ğåøèëî ñîîòâåòñòâåííî ïåğåèìåíîâàòü ãîğîä.;Kuuban ja Antillien välissä sijaitsevan Isle-valloituksen vallitessa $COUNTRY$ sai selville, että paikallisväestö varasi kultin Saint Dominickille ja päätti tästä syystä nimetä kaupungin uudelleen;x
french_2214_desc;Since the conquest of the Isle that lays between Cuba and the Antilles, $COUNTRY$ found out the local populace reserved a cult to Saint Dominick and, for this reason, decided to rename the city accordingly;Depuis la conquête de l’île entre Cuba et les Antilles, $COUNTRY$ a découvert que la population locale réservait un culte à Saint-Domingue et, pour cette raison, avait décidé de renommer la ville en conséquence.;Seit der Eroberung der Insel, die zwischen Kuba und den Antillen liegt, stellte $COUNTRY$ fest, dass die lokale Bevölkerung zu Sankt Dominick einen Kult vorbehalten hatte, und beschloss aus diesem Grund, die Stadt entsprechend umzubenennen;Od czasu podboju Wyspy, która le¿y pomiêdzy Kub¹ a Antylami, $COUNTRY$ odkry³o, ¿e miejscowa ludnoœæ zarezerwowa³a kult Œwiêtemu Dominikowi i dlatego zdecydowa³a zmieniæ nazwê miasta;Desde la conquista de la Isla que se encuentra entre Cuba y las Antillas, $COUNTRY$ descubrió que la población local reservaba un culto a San Domenico y, por esta razón, decidió cambiar el nombre de la ciudad como corresponde.;Dopo la conquista dell'Isola che si estende tra Cuba e le Antille, $COUNTRY$ ha scoperto che la popolazione locale ha riservato un culto a San Domenico e, per questo motivo, ha deciso di rinominare la città di conseguenza.;A Kuba és az Antillák között fekvõ Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfelelõen átnevezi a várost;Od dobytí ostrova, kterı leí mezi Kubou a Antily, $COUNTRY$ zjistila, e místní obyvatelstvo si rezervovalo svatı Dominik a proto se rozhodlo mìsto pøejmenovat;A Kuba és az Antillák között fekvo Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfeleloen átnevezi a várost;Sinds de verovering van het eiland dat tussen Cuba en de Antillen ligt, kwam $COUNTRY$ erachter dat de lokale bevolking een sekte reserveerde voor Sint-Dominicus en daarom besloot de stad dienovereenkomstig te hernoemen;Desde a conquista da ilha entre Cuba e as Antilhas, o $COUNTRY$ descobriu que a população local reservava um culto a San Domenico e, por essa razão, decidiu renomear a cidade de acordo.;Ïîñëå çàâîåâàíèÿ îñòğîâà, ëåæàùåãî ìåæäó Êóáîé è Àíòèëüñêèìè îñòğîâàìè, $COUNTRY$ îáíàğóæèë, ÷òî ìåñòíîå íàñåëåíèå îñòàâèëî êóëüò ñâÿòîìó Äîìèíèêó è ïî ıòîé ïğè÷èíå ğåøèëî ñîîòâåòñòâåííî ïåğåèìåíîâàòü ãîğîä.;Kuuban ja Antillien välissä sijaitsevan Isle-valloituksen vallitessa $COUNTRY$ sai selville, että paikallisväestö varasi kultin Saint Dominickille ja päätti tästä syystä nimetä kaupungin uudelleen;x
german_2214_desc;Since the conquest of the Isle that lays between Cuba and the Antilles, $COUNTRY$ found out the local populace reserved a cult to Saint Dominick and, for this reason, decided to rename the city accordingly;Depuis la conquête de l’île entre Cuba et les Antilles, $COUNTRY$ a découvert que la population locale réservait un culte à Saint-Domingue et, pour cette raison, avait décidé de renommer la ville en conséquence.;Seit der Eroberung der Insel, die zwischen Kuba und den Antillen liegt, stellte $COUNTRY$ fest, dass die lokale Bevölkerung zu Sankt Dominick einen Kult vorbehalten hatte, und beschloss aus diesem Grund, die Stadt entsprechend umzubenennen;Od czasu podboju Wyspy, która le¿y pomiêdzy Kub¹ a Antylami, $COUNTRY$ odkry³o, ¿e miejscowa ludnoœæ zarezerwowa³a kult Œwiêtemu Dominikowi i dlatego zdecydowa³a zmieniæ nazwê miasta;Desde la conquista de la Isla que se encuentra entre Cuba y las Antillas, $COUNTRY$ descubrió que la población local reservaba un culto a San Domenico y, por esta razón, decidió cambiar el nombre de la ciudad como corresponde.;Dopo la conquista dell'Isola che si estende tra Cuba e le Antille, $COUNTRY$ ha scoperto che la popolazione locale ha riservato un culto a San Domenico e, per questo motivo, ha deciso di rinominare la città di conseguenza.;A Kuba és az Antillák között fekvõ Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfelelõen átnevezi a várost;Od dobytí ostrova, kterı leí mezi Kubou a Antily, $COUNTRY$ zjistila, e místní obyvatelstvo si rezervovalo svatı Dominik a proto se rozhodlo mìsto pøejmenovat;A Kuba és az Antillák között fekvo Isle meghódítása óta a $COUNTRY$ rájött, hogy a helyi lakosság kultuszot tartott Szent Dominicknak, és ezért úgy döntött, hogy ennek megfeleloen átnevezi a várost;Sinds de verovering van het eiland dat tussen Cuba en de Antillen ligt, kwam $COUNTRY$ erachter dat de lokale bevolking een sekte reserveerde voor Sint-Dominicus en daarom besloot de stad dienovereenkomstig te hernoemen;Desde a conquista da ilha entre Cuba e as Antilhas, o $COUNTRY$ descobriu que a população local reservava um culto a San Domenico e, por essa razão, decidiu renomear a cidade de acordo.;Ïîñëå çàâîåâàíèÿ îñòğîâà, ëåæàùåãî ìåæäó Êóáîé è Àíòèëüñêèìè îñòğîâàìè, $COUNTRY$ îáíàğóæèë, ÷òî ìåñòíîå íàñåëåíèå îñòàâèëî êóëüò ñâÿòîìó Äîìèíèêó è ïî ıòîé ïğè÷èíå ğåøèëî ñîîòâåòñòâåííî ïåğåèìåíîâàòü ãîğîä.;Kuuban ja Antillien välissä sijaitsevan Isle-valloituksen vallitessa $COUNTRY$ sai selville, että paikallisväestö varasi kultin Saint Dominickille ja päätti tästä syystä nimetä kaupungin uudelleen;x
