KEY;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;X
create_rumelia_desc;"After the defeat of the French army, a union of ministers reunited in $CAPITAL$ to decide the fate of the Eastern lands known as ""Poland"". It is imperative they are to us, yet the Poles hate $COUNTRY$ and thus need a fake king.";"Après la défaite de l'armée française, une union de ministres réunis en $CAPITAL$ pour décider du sort des terres de l'Est, connues sous le nom de ""Pologne"". C'est impératif pour nous, mais les Polonais détestent $COUNTRY$ et ont donc besoin d'un faux roi.";"Nach der Niederlage der französischen Armee vereinigte sich eine Union von Ministern in $CAPITAL$, um über das Schicksal der als ""Polen"" bekannten östlichen Länder zu entscheiden. Es ist zwingend notwendig, dass sie für uns sind, doch die Polen hassen $COUNTRY$ und brauchen daher einen falschen König.";"Po klêsce armii francuskiej zwi¹zek ministrów po³¹czy³ siê ponownie w $CAPITAL$, aby rozstrzygn¹æ losy ziem wschodnich zwanych ""Polsk¹"". Jest to dla nas konieczne, a jednak Polacy nienawidz¹ $COUNTRY$ i dlatego potrzebuj¹ fa³szywego króla.";"Después de la derrota del ejército francés, una unión de ministros se reunió en $CAPITAL$ para decidir el destino de las tierras orientales conocidas como ""Polonia"". Es imperativo que lo sean para nosotros, sin embargo, los polacos odian a $COUNTRY$ y, por lo tanto, necesitan un rey falso.";"Dopo la sconfitta dell'esercito francese, un'unione di ministri si riunì in $CAPITAL$ per decidere il destino delle terre orientali conosciute come ""Polonia"". È imperativo che siano per noi, tuttavia i polacchi odiano $COUNTRY$ e quindi hanno bisogno di un re falso.";"A francia hadsereg veresége után a miniszterek egyesülete a $CAPITAL$-ban újraegyesült, hogy meghatározza a ""Lengyelország"" néven ismert keleti országok sorsát. Rendkívül fontos számunkra, de a lengyelek gyûlölik a $COUNTRY$ -ot, és így szükségük van egy hamis királyra.";"Po poráce francouzské armády se sdruení ministrù sešlo v $CAPITAL$, aby rozhodlo o osudu vıchodních zemí známıch jako ""Polsko"". Je to naprosto nezbytné pro nás, pøesto Poláci nenávidí $COUNTRY$ a potøebují proto falešného krále.";"A francia hadsereg veresége után a miniszterek egyesülete a $CAPITAL$-ban újraegyesült, hogy meghatározza a ""Lengyelország"" néven ismert keleti országok sorsát. Rendkívül fontos számunkra, de a lengyelek gyûlölik a $COUNTRY$ -ot, és így szükségük van egy hamis királyra.";"Na de nederlaag van het Franse leger werd een unie van ministers herenigd in $CAPITAL$ om het lot te bepalen van de oostelijke landen die bekend staan als ""Polen"". Het is absoluut noodzakelijk voor ons, maar de Polen haten $COUNTRY$ en hebben dus een valse koning nodig.";"Após a derrota do exército francês, uma união de ministros reunidos em $CAPITAL$ para decidir o destino das terras orientais conhecidas como ""Polônia"". É imperativo que eles sejam para nós, mas os poloneses odeiam $COUNTRY$ e, portanto, precisam de um rei falso.";"Ïîñëå ğàçãğîìà ôğàíöóçñêîé àğìèè ñîşç ìèíèñòğîâ âîññîåäèíèëñÿ â $CAPITAL$, ÷òîáû ğåøèòü ñóäüáó âîñòî÷íûõ çåìåëü, èçâåñòíûõ êàê ""Ïîëüøà"". Èì íåîáõîäèìî, ÷òîáû îíè áûëè äëÿ íàñ, íî ïîëÿêè íåíàâèäÿò $COUNTRY$ è, ñëåäîâàòåëüíî, íóæäàşòñÿ â ïîääåëüíîì êîğîëå.";"Ranskan armeijan tappion jälkeen ministeriyhdistys yhdistyi $CAPITAL$: iin päättäessään itäisten maiden kohtalosta ""Puolaksi"". On tärkeää, että he ovat meille, mutta puolalaiset vihaavat $COUNTRY$ ja tarvitsevat siten väärennettyjen kuninkaiden.";x
independent_rumelia_title;The Congress of $CAPITAL$;Le congrès de $CAPITAL$;Der Kongress von $CAPITAL$;Kongres $CAPITAL$;El congreso de $CAPITAL$;Il Congresso di $CAPITAL$;A $CAPITAL$ kongresszus;Kongres $CAPITAL$;A $CAPITAL$ kongresszus;Het congres van $CAPITAL$;O congresso de $CAPITAL$;Êîíãğåññ $CAPITAL$;Kongressi $CAPITAL$;x
independent_rumelia_desc;We managed to finally get the autonomy and liberty we deserve from our former overlord. It is time to reorganize the dominion;Nous avons réussi à obtenir enfin l'autonomie et la liberté que nous méritons de notre ancien seigneur. Il est temps de réorganiser le domaine;Wir haben es geschafft, endlich die Autonomie und Freiheit zu erreichen, die wir von unserem ehemaligen Oberherrn verdienen. Es ist Zeit, die Herrschaft neu zu ordnen;Uda³o nam siê w koncu uzyskaæ autonomiê i wolnoœæ zas³ugujemy od naszego by³ego w³adce. To jest czas na reorganizacjê panowanie;Conseguimos finalmente la autonomî¡ y la libertad que merecemos de nuestro antiguo señ¯²® Es hora de reorganizar el dominio;Siamo riusciti a ottenere finalmente l'autonomia e la libertàche ci meritiamo dal nostro ex dominatore. È tempo di riorganizzare il dominio;Sikerült végre autonómiáját és szabadságát, hogy megérdemeljük a mi korábbi Overlord. Itt az ideje, hogy átszervezi a uralom;Podaøilo se nám koneènì získat autonomii a svobodu, kterou si zaslouíme od našeho bıvalého pána. Je naèase reorganizovat panství;Sikerült végre autonómiáját és szabadságát, hogy megérdemeljük a mi korábbi Overlord. Itt az ideje, hogy átszervezi a uralom;We zijn erin geslaagd om eindelijk de autonomie en de vrijheid die we verdienen van onze voormalige overlord. Het is tijd om het koninkrijk te reorganiseren;Conseguimos finalmente obter a autonomia ea liberdade que merecemos de nosso ex-senhor. É hora de reorganizar o domî¯©o;Íàì óäàëîñü íàêîíåö ïîëó÷èòü àâòîíîìèş è ñâîáîäó, êîòîğûõ ìû çàñëóæèâàåì îò íàøåãî áûâøåãî ïîâåëèòåëÿ. Ïğèøëî âğåìÿ ğåîğãàíèçîâàòü âëàñòü;Onnistuimme vihdoinkin itsenåª³yyttä¡ªa vapautta ansaitsemme meidå® entinen lå¥®inherra. On aika jå³ªestå¤ uudelleen valta;x
noIdeology;Independent;Indépendant;Unabhängig;Niezale¿ny;Independiente;Indipendente;Független;Nezávislı;Független;Onafhankelijk;Independente;Íåçàâèñèìûé;Itsenäinen;x
noIssue;Political Apathy;Apathie politique;Politische Apathie;Apatia polityczna;Apatía política;Apatia politica;Politikai apátia;Politická apatie;Politikai apátia;Politieke apathie;Apatia política;Ïîëèòè÷åñêàÿ àïàòèÿ;Poliittinen apatia;x
nogovernment;Anarchy;Anarchie;Anarchie;Anarchia;Anarquía;Anarchia;Anarchia;Anarchie;Anarchia;Anarchie;Anarquia;Àíàğõèÿ;Anarkia;x
nogovernment_leader;Leader;Chef;Führer;Lider;Líder;Capo;Vezetõ;Vùdce;Vezetõ;Leider;Líder;Ëèäåğ;Johtaja;x
ENG_13;Columbia;Columbie;Columbia;Columbia;Columbia;Columbia;Kolumbia;Columbia;Kolumbia;Columbia;Columbia;Êîëóìáèÿ;Columbia;x
NULL_STATE;Nowhere;Nulle Part;Nirgendwo;Nigdzie;En Niguna Parte;Da Nessuna Parte;Sehova;Nikde;Sehova;Nergens;Em Nemhuna Parte;Íèãäå;Ei Missään;x
presidential_dictatorship;Military Dictatorship;Dictature Militaire;Militärdiktatur;Dyktatura wojskowa;Dictatura Militar;Dittatura Militare;;;;;Ditadura militar;Âîåííàÿ äèêòàòóğà;;x
bourgeois_dictatorship;Radical Dictatorship;Dictature Radicale;Radikaldiktatur;Radykalna dyktatura;Dictatura Radical;Dittatura Radicale;;;;;Ditadura radical;Ğàäèêàëüíàÿ äèêòàòóğà;;x
prussian_constitutionalism;Semi-Constitutional Monarchy;Monarchie Semi-Constitutionelle;Halbkonstitutionelle Monarchie;Monarchia pó³konstytucyjna;Monarquía Semiconstitucional;Monarchia Semi-Costituzionale;;;;;Monarquia semi-constitucional;Ïîëóêîíñòèòóöèîííàÿ ìîíàğõèÿ;;x
hms_government;Constitutional Monarchy;Monarchie Constitutionelle;Konstitutionelle Monarchie;Monarchia konstytucyjna;Monarquía Constitucional;Monarchia Costituzionale;;;;;Monarquia constitucional;Êîíñòèòóöèîííàÿ ìîíàğõèÿ;;x
democracy;Constitutional Republic;République Constitutionelle;Konstitutionelle Republik;Republika konstytucyjna;República Constitucional;Repubblica Costituzionale;;;;;República constitucional;Êîíñòèòóöèîííàÿ ğåñïóáëèêà;;x
noIssue;Apolitical Group;Groupe apolitique;Apolitische Gruppe;Grupa Apolityczna;Grupo apolitico;Gruppo apolitico;Apolitikus csoport;Apolitická skupina;Apolitikus csoport;Apolitieke groep;Grupo Apolítico;Àïîëèòè÷åñêàÿ ãğóïïà;Apoliittinen ryhmä;x
noIssue_desc;This faction gives no damn about anything.;Cette faction se fout de rien.;Diese Fraktion macht nichts aus.;Ta frakcja nic nie daje.;A esta facción no le importa nada.;A questa fazione non gliene frega niente.;Ez a frakció nem ad semmit semmit.;Tato frakce nic neudìlá.;Ez a frakció nem ad semmit semmit.;Deze fractie geeft nergens om.;Esta facção não dá a mínima para nada.;İòà ôğàêöèÿ íè î ÷åì íå ãîâîğèò.;Tämä ryhmä ei anna mitään mitään.;x
NullNationalValue;Amoral Country;Pays Amoral;Amoralisches Land;Amoralny Kraj;País Amoral;Paese Amorale;Amoral ország;Amoral Zemì;Amoral ország;Amoral land;País Amoral;Àìîğàëüíàÿ Ñòğàíà;Amoralmaa;x
noculturegroup;Paradoxian;Paradoxal;Paradoxisch;Paradoksalny;Paradójico;Paradossale;Paradox;Paradoxní;Paradox;Paradoxaal;Paradoxal;Ïàğàäîêñàëüíûé;Paradoksaalinen;x
none;Irreligious;Irréligieux;Irreligiös;Niereligijny;Irreligioso;Irreligioso;Vallástalan;Irreligious;Vallástalan;Ongodsdienstig;Irreligioso;Íåâåğóşùèé;Uskonnoton;x
congress_poland_title;The Congress of $CAPITAL$;Le congrès de $CAPITAL$;Der Kongress von $CAPITAL$;Kongres $CAPITAL$;El congreso de $CAPITAL$;Il Congresso di $CAPITAL$;A $CAPITAL$ kongresszus;Kongres $CAPITAL$;A $CAPITAL$ kongresszus;Het congres van $CAPITAL$;O congresso de $CAPITAL$;Êîíãğåññ $CAPITAL$;Kongressi $CAPITAL$;x
de_congress_poland_title;On the Polish freedom;Sur la liberté polonaise;Über die polnische Freiheit;O polskiej wolnoœci;Sobre la libertad polaca;Sulla libertà polacca;A lengyel szabadságról;Na polské svobodì;A lengyel szabadságról;Over de Poolse vrijheid;Sobre a liberdade polaca;Î ïîëüñêîé ñâîáîäå;Puolan vapaus;x
union_of_caucasus_title;The Union of the Caucasus;L'Union du Caucase;Die Union des Kaukasus;Unia Kaukazu;La unión del Cáucaso;L'Unione del Caucaso;A Kaukázusi Unió;Unie Kavkazu;A Kaukázusi Unió;De Unie van de Kaukasus;A União do Cáucaso;Ñîşç Êàâêàçà;Kaukasuksen unioni;x
congress_poland_desc;"After the defeat of the French army, a union of ministers reunited in $CAPITAL$ to decide the fate of the Eastern lands known as ""Poland"". It is imperative they are to us, yet the Poles hate $COUNTRY$ and thus need a fake king.";"Après la défaite de l'armée française, une union de ministres réunis en $CAPITAL$ pour décider du sort des terres de l'Est, connues sous le nom de ""Pologne"". C'est impératif pour nous, mais les Polonais détestent $COUNTRY$ et ont donc besoin d'un faux roi.";"Nach der Niederlage der französischen Armee vereinigte sich eine Union von Ministern in $CAPITAL$, um über das Schicksal der als ""Polen"" bekannten östlichen Länder zu entscheiden. Es ist zwingend notwendig, dass sie für uns sind, doch die Polen hassen $COUNTRY$ und brauchen daher einen falschen König.";"Po klêsce armii francuskiej zwi¹zek ministrów po³¹czy³ siê ponownie w $CAPITAL$, aby rozstrzygn¹æ losy ziem wschodnich zwanych ""Polsk¹"". Jest to dla nas konieczne, a jednak Polacy nienawidz¹ $COUNTRY$ i dlatego potrzebuj¹ fa³szywego króla.";"Después de la derrota del ejército francés, una unión de ministros se reunió en $CAPITAL$ para decidir el destino de las tierras orientales conocidas como ""Polonia"". Es imperativo que lo sean para nosotros, sin embargo, los polacos odian a $COUNTRY$ y, por lo tanto, necesitan un rey falso.";"Dopo la sconfitta dell'esercito francese, un'unione di ministri si riunì in $CAPITAL$ per decidere il destino delle terre orientali conosciute come ""Polonia"". È imperativo che siano per noi, tuttavia i polacchi odiano $COUNTRY$ e quindi hanno bisogno di un re falso.";"A francia hadsereg veresége után a miniszterek egyesülete a $CAPITAL$-ban újraegyesült, hogy meghatározza a ""Lengyelország"" néven ismert keleti országok sorsát. Rendkívül fontos számunkra, de a lengyelek gyûlölik a $COUNTRY$ -ot, és így szükségük van egy hamis királyra.";"Po poráce francouzské armády se sdruení ministrù sešlo v $CAPITAL$, aby rozhodlo o osudu vıchodních zemí známıch jako ""Polsko"". Je to naprosto nezbytné pro nás, pøesto Poláci nenávidí $COUNTRY$ a potøebují proto falešného krále.";"A francia hadsereg veresége után a miniszterek egyesülete a $CAPITAL$-ban újraegyesült, hogy meghatározza a ""Lengyelország"" néven ismert keleti országok sorsát. Rendkívül fontos számunkra, de a lengyelek gyûlölik a $COUNTRY$ -ot, és így szükségük van egy hamis királyra.";"Na de nederlaag van het Franse leger werd een unie van ministers herenigd in $CAPITAL$ om het lot te bepalen van de oostelijke landen die bekend staan als ""Polen"". Het is absoluut noodzakelijk voor ons, maar de Polen haten $COUNTRY$ en hebben dus een valse koning nodig.";"Após a derrota do exército francês, uma união de ministros reunidos em $CAPITAL$ para decidir o destino das terras orientais conhecidas como ""Polônia"". É imperativo que eles sejam para nós, mas os poloneses odeiam $COUNTRY$ e, portanto, precisam de um rei falso.";"Ïîñëå ğàçãğîìà ôğàíöóçñêîé àğìèè ñîşç ìèíèñòğîâ âîññîåäèíèëñÿ â $CAPITAL$, ÷òîáû ğåøèòü ñóäüáó âîñòî÷íûõ çåìåëü, èçâåñòíûõ êàê ""Ïîëüøà"". Èì íåîáõîäèìî, ÷òîáû îíè áûëè äëÿ íàñ, íî ïîëÿêè íåíàâèäÿò $COUNTRY$ è, ñëåäîâàòåëüíî, íóæäàşòñÿ â ïîääåëüíîì êîğîëå.";"Ranskan armeijan tappion jälkeen ministeriyhdistys yhdistyi $CAPITAL$: iin päättäessään itäisten maiden kohtalosta ""Puolaksi"". On tärkeää, että he ovat meille, mutta puolalaiset vihaavat $COUNTRY$ ja tarvitsevat siten väärennettyjen kuninkaiden.";x
de_congress_poland_desc;After breaking free from the foreign yoke, the Poles can now celebrate their reconquered freedom and independence by flowing the ancient bicolor banner.;Après s'être libérés du joug étranger, les Polonais peuvent maintenant célébrer leur liberté et leur indépendance reconquises en arborant l'ancienne bannière bicolore.;Nachdem sie sich vom fremden Joch befreit haben, können die Polen nun ihre zurückeroberte Freiheit und Unabhängigkeit feiern, indem sie das alte bicolor Banner fließen lassen.;Po uwolnieniu siê od obcej jarzmo Polacy mog¹ teraz œwiêtowaæ odzyskan¹ wolnoœæ i niepodleg³oœæ, przep³ywaj¹c pradawnym bicolor sztandarem.;Después de liberarse del yugo extranjero, los polacos ahora pueden celebrar su libertad e independencia reconquistadas al fluir el antiguo estandarte bicolor.;Dopo essersi liberati dal giogo straniero, i polacchi possono ora celebrare la loro riconquista libertà e indipendenza facendo scorrere l'antica bandiera bicolore.;Miután megszabadultak a külföldi járomtól, a lengyelek most ünnepelhetik újjáépített szabadságukat és függetlenségüket az õsi bicolor szalaghúzással.;Po osvobození od cizího jho mohou Poláci nyní oslavovat svou znovuvyznanou svobodu a nezávislost tím, e proudí prastarı bicolorovı banner.;Miután megszabadultak a külföldi járomtól, a lengyelek most ünnepelhetik újjáépített szabadságukat és függetlenségüket az õsi bicolor szalaghúzással.;Na het loskomen van het buitenlandse juk, kunnen de Polen nu hun heroverde vrijheid en onafhankelijkheid vieren door het oude tweekleurige vaandel te laten vloeien.;Depois de se libertarem do jugo estrangeiro, os poloneses agora podem celebrar sua liberdade e independência reconquistadas, fluindo a antiga bandeira bicolor.;Ïîñëå îñâîáîæäåíèÿ îò èíîñòğàííîãî èãà ïîëÿêè òåïåğü ìîãóò îòïğàçäíîâàòü ñâîş îòâîåâàííóş ñâîáîäó è íåçàâèñèìîñòü, ïğîïóñêàÿ äğåâíåå áèêîëîğñêîå çíàìÿ.;Kun irrottautuvat vapaasta ulkomaisesta ikeestä, puolalaiset voivat nyt juhlia uudistettua vapauttaan ja itsenäisyyttään virtaamalla muinaisen kaksikomponenttisen julisteen.;x
union_of_caucasus_desc;Destroyed by the Persians, sacked by the Turks, and enslaved by the Russians, no more should the people south of the Caucasus fear that, as the strong $COUNTRY$ finally gave it the national unity it deserves.;Détruite par les Perses, mise à sac par les Turcs et asservie par les Russes, le peuple du sud du Caucase ne devrait plus craindre que le pays fort, le $COUNTRY$, lui ait finalement donné l'unité nationale qu'il mérite.;Von den Persern zerstört, von den Türken geplündert und von den Russen versklavt, sollten die Menschen südlich des Kaukasus das nicht mehr fürchten, denn das starke $COUNTRY$ gab ihm schließlich die nationale Einheit, die es verdient.;Zniszczeni przez Persów, zwolnieni przez Turków i zniewoleni przez Rosjan, nie powinni siê ju¿ obawiaæ, ¿e ludzie na po³udnie od Kaukazu obawiaj¹ siê, ¿e jako silny $COUNTRY$ ostatecznie nada³ mu narodow¹ jednoœæ, na jak¹ zas³uguje.;Destruido por los persas, despedido por los turcos y esclavizado por los rusos, el pueblo del sur del Cáucaso no debería temer más que, como el fuerte $COUNTRY$ finalmente le dio la unidad nacional que merece.;Distrutto dai persiani, saccheggiato dai turchi e schiavizzato dai russi, non dovrebbe più preoccuparsi il popolo del sud del Caucaso, dato che i forti $COUNTRY$ gli hanno finalmente dato l'unità nazionale che merita.;A perzsák által elpusztított, a törökök által elrabolt és az oroszok rabszolgája miatt a Kaukázustól délre fekvõ népnek nem kellene attól tartania, hogy az erõs $COUNTRY$ végül megadta azt a nemzeti egységet, amelyet megérdemel.;Znièeni Peršany, propuštìni Turky a zotroèeni Rusy, u se lidi na jihu Kavkazu nebudou bát, protoe to, jak silné $COUNTRY$ koneènì dalo národní jednotu, kterou si zaslouí.;A perzsák által elpusztított, a törökök által elrabolt és az oroszok rabszolgája miatt a Kaukázustól délre fekvõ népnek nem kellene attól tartania, hogy az erõs $COUNTRY$ végül megadta azt a nemzeti egységet, amelyet megérdemel.;Vernietigd door de Perzen, geplunderd door de Turken, en tot slaaf gemaakt door de Russen, zou niet meer het volk ten zuiden van de Kaukasus bang moeten zijn, omdat het sterke $COUNTRY$ het uiteindelijk de nationale eenheid gaf die het verdient.;Destruídos pelos persas, saqueados pelos turcos e escravizados pelos russos, ninguém mais deve o povo do sul do Cáucaso temer que, como o forte $COUNTRY$ finalmente deu a unidade nacional que merece.;Ğàçğóøåííûå ïåğñàìè, óâîëåííûå òóğêàìè è ïîğàáîùåííûå ğóññêèìè, ëşäè áîëüøå íå áóäóò íà şãå Êàâêàçà îïàñàòüñÿ ıòîãî, ïîñêîëüêó ñèëüíàÿ $COUNTRY$ îêîí÷àòåëüíî äàëà åìó íàöèîíàëüíîå åäèíñòâî, êîòîğîãî îíî çàñëóæèâàåò.;Turkkilaisten kadottamat persialaiset, jotka venäläiset ovat orjuuttaneet, ei enää pitäisi, että Kaukasuksen eteläpuoliset ihmiset pelkäävät, että kun vahva $COUNTRY$ antoi lopulta sen ansaitsemansa kansallinen yhtenäisyys.;x
